,reactors,NNS
,to,TO
,meet,VB
,its,PRP$
,future,JJ
,energy,NN
,needs,NNS
,.,.
Sentence: 26786,European,NNP
,Union,NNP
,leaders,NNS
,have,VBP
,agreed,VBN
,to,TO
,a,DT
,long-term,JJ
,budget,NN
,after,IN
,Britain,NNP
,offered,VBD
,to,TO
,reduce,VB
,its,PRP$
,annual,JJ
,rebate,NN
,.,.
Sentence: 26796,The,DT
,bulk,NN
,of,IN
,the,DT
,pretax,JJ
,charge,NN
,is,VBZ
,a,DT
,$,$
,62,CD
,million,CD
,write-off,NN
,of,IN
,capitalized,VBN
,servicing,NN
,at,IN
,the,DT
,mobile,JJ
,home,NN
,financing,NN
,subsidiary,NN
,",",","
,which,WDT
,the,DT
,company,NN
,said,VBD
,had,VBD
,been,VBN
,a,DT
,big,JJ
,drain,NN
,on,IN
,earnings,NNS
,.,.
Sentence: 26811,In,IN
,1993,CD
,",",","
,KIM,NNP
,Young-sam,NNP
,became,VBD
,South,NNP
,Korea,NNP
,'s,POS
,first,JJ
,civilian,JJ
,president,NN
,following,VBG
,32,CD
,years,NNS
,of,IN
,military,JJ
,rule,NN
,.,.
Sentence: 26816,In,IN
,1784,CD
,",",","
,the,DT
,French,NNS
,sold,VBD
,the,DT
,island,NN
,to,TO
,Sweden,NNP
,",",","
,who,WP
,renamed,VBD
,the,DT
,largest,JJS
,town,NN
,Gustavia,NNP
,",",","
,after,IN
,the,DT
,Swedish,JJ
,King,NNP
,GUSTAV,NNP
,III,NNP
,",",","
,and,CC
,made,VBD
,it,PRP
,a,DT
,free,JJ
,port,NN
,;,;
,the,DT
,island,NN
,prospered,VBD
,as,IN
,a,DT
,trade,NN
,and,CC
,supply,NN
,center,NN
,during,IN
,the,DT
,colonial,JJ
,wars,NNS
,of,IN
,the,DT
,18th,JJ
,century,NN
,.,.
Sentence: 26828,The,DT
,Communist,NNP
,Party,NNP
,of,IN
,Nepal-United,JJ
,Marxist-Leninist,NN
,and,CC
,the,DT
,Nepali,NNP
,Congress,NNP
,party,NN
,then,RB
,formed,VBD
,a,DT
,new,JJ
,coalition,NN
,government,NN
,with,IN
,several,JJ
,smaller,JJR
,parties,NNS
,.,.
Sentence: 26831,Originally,RB
,a,DT
,Dutch,JJ
,colony,NN
,in,IN
,the,DT
,17th,JJ
,century,NN
,",",","
,by,IN
,1815,CD
,Guyana,NNP
,had,VBD
,become,VBN
,a,DT
,British,JJ
,possession,NN
,.,.
Sentence: 26843,The,DT
,election,NN
,in,IN
,2001,CD
,was,VBD
,marked,VBN
,by,IN
,administrative,JJ
,problems,NNS
,with,IN
,three,CD
,parties,NNS
,filing,VBG
,a,DT
,legal,JJ
,petition,NN
,challenging,VBG
,the,DT
,election,NN
,of,IN
,ruling,VBG
,party,NN
,candidate,NN
,Levy,NNP
,MWANAWASA,NNP
,.,.
Sentence: 26844,The,DT
,new,JJ
,president,NN
,launched,VBD
,an,DT
,anticorruption,NN
,investigation,NN
,in,IN
,2002,CD
,to,TO
,probe,VB
,high-level,JJ
,corruption,NN
,during,IN
,the,DT
,previous,JJ
,administration,NN
,.,.
Sentence: 26846,MWANAWASA,NNP
,was,VBD
,reelected,VBN
,in,IN
,2006,CD
,in,IN
,an,DT
,election,NN
,that,WDT
,was,VBD
,deemed,VBN
,free,JJ
,and,CC
,fair,JJ
,.,.
Sentence: 26866,He,PRP
,was,VBD
,on,IN
,trial,NN
,before,IN
,the,DT
,United,NNP
,Nations,NNPS
,war,NN
,crimes,NNS
,tribunal,JJ
,for,IN
,genocide,NN
,and,CC
,crimes,NNS
,against,IN
,humanity,NN
,stemming,VBG
,from,IN
,the,DT
,Balkan,NNP
,wars,NNS
,of,IN
,the,DT
,1990s,NNS
,.,.
Sentence: 26869,They,PRP
,say,VBP
,the,DT
,Germany-based,JJ
,unit,NN
,will,MD
,be,VB
,an,DT
,important,JJ
,addition,NN
,to,TO
,other,JJ
,international,JJ
,hospitals,NNS
,operating,VBG
,in,IN
,the,DT
,region,NN
,.,.
Sentence: 26874,Witnesses,NNS
,say,VBP
,members,NNS
,of,IN
,the,DT
,Beja,NNP
,tribal,NN
,group,NN
,were,VBD
,marching,VBG
,to,TO
,the,DT
,governor,NN
,'s,POS
,office,NN
,in,IN
,the,DT
,eastern,JJ
,city,NN
,of,IN
,Port,NNP
,Sudan,NNP
,Saturday,NNP
,when,WRB
,the,DT
,violence,NN
,began,VBD
,.,.
Sentence: 26877,Police,NNS
,say,VBP
,the,DT
,protesters,NNS
,were,VBD
,looting,VBG
,and,CC
,vandalizing,VBG
,buildings,NNS
,.,.
Sentence: 26882,Russian,JJ
,officials,NNS
,say,VBP
,President,NNP
,Vladimir,NNP
,Putin,NNP
,will,MD
,travel,VB
,to,TO
,Libya,NNP
,Wednesday,NNP
,at,IN
,the,DT
,invitation,NN
,of,IN
,Libyan,JJ
,leader,NN
,Moammar,NNP
,Gadhafi,NNP
,.,.
Sentence: 26891,The,DT
,internal,JJ
,military,JJ
,report,NN
,about,IN
,the,DT
,videotape,NN
,was,VBD
,part,NN
,of,IN
,a,DT
,massive,JJ
,release,NN
,of,IN
,1200,CD
,pages,NNS
,of,IN
,documents,NNS
,following,VBG
,a,DT
,lawsuit,NN
,filed,VBN
,by,IN
,the,DT
,American,NNP
,Civil,NNP
,Liberties,NNP
,Union,NNP
,.,.
Sentence: 26912,President,NNP
,Bush,NNP
,",",","
,Chinese,JJ
,President,NNP
,Hu,NNP
,Jintao,NNP
,and,CC
,Japanese,JJ
,Prime,NNP
,Minister,NNP
,Junichiro,NNP
,Koizumi,NNP
,will,MD
,be,VB
,among,IN
,the,DT
,leaders,NNS
,attending,VBG
,the,DT
,APEC,NNP
,summit,NN
,Saturday,NNP
,and,CC
,Sunday,NNP
,.,.
Sentence: 26945,The,DT
,October,NNP
,elections,NNS
,are,VBP
,meant,VBN
,to,TO
,help,VB
,foster,VB
,the,DT
,reunification,NN
,of,IN
,Ivory,NNP
,Coast,NNP
,",",","
,which,WDT
,has,VBZ
,been,VBN
,cut,VBN
,in,IN
,two,CD
,since,IN
,a,DT
,civil,JJ
,war,NN
,erupted,VBD
,in,IN
,September,NNP
,2002,CD
,after,IN
,a,DT
,failed,JJ
,coup,NN
,against,IN
,President,NNP
,Laurent,NNP
,Gbagbo,NNP
,.,.
Sentence: 26946,Little,JJ
,progress,NN
,has,VBZ
,been,VBN
,made,VBN
,in,IN
,implementing,VBG
,a,DT
,series,NN
,of,IN
,peace,NN
,deals,NNS
,between,IN
,the,DT
,government,NN
,and,CC
,rebels,NNS
,.,.
Sentence: 26950,Fighting,VBG
,broke,VBN
,out,RP
,last,JJ
,week,NN
,",",","
,forcing,VBG
,at,IN
,least,JJS
,"1,00,000",CD
,people,NNS
,to,TO
,flee,VB
,their,PRP$
,homes,NNS
,.,.
Sentence: 26961,Uzbek,JJ
,Foreign,NNP
,Minister,NNP
,Elyor,NNP
,Ganiyev,NNP
,proposed,VBD
,setting,VBG
,up,RP
,a,DT
,group,NN
,of,IN
,representatives,NNS
,of,IN
,foreign,JJ
,embassies,NNS
,in,IN
,Tashkent,NNP
,that,WDT
,would,MD
,monitor,VB
,the,DT
,probe,NN
,.,.
Sentence: 26962,NATO,NNP
,Secretary-General,NNP
,Jaap,NNP
,de,IN
,Hoop,NNP
,Scheffer,NNP
,asked,VBD
,for,IN
,the,DT
,investigation,NN
,after,IN
,allegations,NNS
,that,IN
,Uzbek,JJ
,troops,NNS
,used,VBD
,excessive,JJ
,force,NN
,against,IN
,unarmed,JJ
,civilians,NNS
,.,.
Sentence: 26983,The,DT
,White,NNP
,House,NNP
,says,VBZ
,Mr.,NNP
,Bush,NNP
,called,VBD
,10,CD
,soldiers,NNS
,in,IN
,all,DT
,-,IN
,six,CD
,of,IN
,them,PRP
,stationed,VBD
,in,IN
,Iraq,NNP
,",",","
,another,DT
,serving,VBG
,in,IN
,Korea,NNP
,",",","
,and,CC
,three,CD
,others,NNS
,in,IN
,the,DT
,United,NNP
,States,NNPS
,.,.
Sentence: 26989,A,DT
,Pakistani,JJ
,army,NN
,spokesman,NN
,told,VBD
,the,DT
,Reuters,NNP
,news,NN
,agency,NN
,no,DT
,helicopters,NNS
,could,MD
,fly,VB
,in,IN
,quake-stricken,JJ
,Kashmir,NNP
,because,IN
,of,IN
,rain,NN
,and,CC
,clouds,NNS
,.,.
Sentence: 26992,U.N.,NNP
,officials,NNS
,have,VBP
,warned,VBN
,cold,JJ
,weather,NN
,could,MD
,force,VB
,some,DT
,40000,CD
,people,NNS
,to,TO
,abandon,VB
,the,DT
,villages,NNS
,and,CC
,seek,VB
,shelter,NN
,in,IN
,already,RB
,over-crowded,JJ
,cities,NNS
,in,IN
,the,DT
,warmer,NN
,valleys,NNS
,.,.
Sentence: 27001,Later,RB
,in,IN
,the,DT
,day,NN
,",",","
,nine,CD
,construction,NN
,workers,NNS
,were,VBD
,killed,VBN
,in,IN
,a,DT
,separate,JJ
,roadside,NN
,bombing,VBG
,in,IN
,the,DT
,Bar,NNP
,Kunar,NNP
,district,NN
,of,IN
,Kunar,NNP
,province,NN
,.,.
Sentence: 27017,The,DT
,bad,JJ
,weather,NN
,forced,VBD
,a,DT
,delay,NN
,in,IN
,the,DT
,Wimbledon,NNP
,tennis,NN
,tournament,NN
,in,IN
,London,NNP
,.,.
Sentence: 27027,Turkish,JJ
,Cypriot,JJ
,Prime,JJ
,Minister,NN
,Mehmet,NNP
,Ali,NNP
,Talat,NNP
,led,VBD
,a,DT
,field,NN
,of,IN
,nine,CD
,candidates,NNS
,in,IN
,pre-election,JJ
,opinion,NN
,polls,NNS
,.,.
Sentence: 27031,Turkish,JJ
,Cypriots,NNS
,voted,VBD
,last,JJ
,year,NN
,in,IN
,favor,NN
,of,IN
,the,DT
,U.N.,NNP
,reunification,NN
,plan,NN
,",",","
,but,CC
,Greek,JJ
,Cypriots,NNS
,rejected,VBD
,it,PRP
,.,.
Sentence: 27033,It,PRP
,says,VBZ
,the,DT
,three,CD
,are,VBP
,believed,VBN
,to,TO
,be,VB
,associated,VBN
,with,IN
,al-Qaida,NNP
,'s,POS
,chief,NN
,bombing,VBG
,coordinator,NN
,for,IN
,the,DT
,Iraqi,JJ
,capital,NN
,.,.
Sentence: 27043,Reporters,NNS
,who,WP
,traveled,VBD
,with,IN
,Mr.,NNP
,Gonzales,NNP
,to,IN
,Baghdad,NNP
,say,VB
,he,PRP
,made,VBD
,the,DT
,trip,NN
,",",","
,on,IN
,the,DT
,eve,NN
,of,IN
,the,DT
,U.S.,NNP
,Independence,NNP
,Day,NNP
,holiday,NN
,",",","
,to,TO
,commend,VB
,the,DT
,Iraqi,JJ
,government,NN
,'s,POS
,commitment,NN
,to,TO
,democracy,NN
,despite,IN
,continuing,VBG
,deadly,JJ
,attacks,NNS
,by,IN
,insurgents,NNS
,.,.
Sentence: 27070,Mr.,NNP
,Robertson,NNP
,hosts,VBZ
,the,DT
,popular,JJ
,700,CD
,Club,NNP
,religious,JJ
,show,NN
,and,CC
,has,VBZ
,been,VBN
,one,CD
,of,IN
,Mr.,NNP
,Bush,NNP
,'s,POS
,strongest,JJS
,supporters,NNS
,among,IN
,Christian,JJ
,conservatives,NNS
,.,.
Sentence: 27072,Turkish,JJ
,officials,NNS
,say,VBP
,seven,CD
,police,NNS
,officers,NNS
,have,VBP
,been,VBN
,wounded,VBN
,in,IN
,a,DT
,shootout,NN
,during,IN
,a,DT
,raid,NN
,on,IN
,members,NNS
,of,IN
,a,DT
,far-left,JJ
,militant,JJ
,group,NN
,in,IN
,Istanbul,NNP
,.,.
Sentence: 27083,On,IN
,Tuesday,NNP
,",",","
,Chinese,JJ
,media,NNS
,quoted,VBN
,officials,NNS
,from,IN
,the,DT
,CDC,NNP
,as,IN
,saying,VBG
,the,DT
,reports,NNS
,were,VBD
,wrong,JJ
,",",","
,and,CC
,that,IN
,the,DT
,CDC,NNP
,had,VBD
,released,VBN
,no,DT
,such,JJ
,statistics,NNS
,.,.
Sentence: 27120,Sunday,NNP
,",",","
,Reporters,NNS
,Without,IN
,Borders,NNS
,said,VBD
,separatist,JJ
,gunmen,NNS
,murdered,VBN
,a,DT
,local,JJ
,newspaper,NN
,reporter,NN
,as,IN
,he,PRP
,drove,VBD
,in,IN
,his,PRP$
,car,NN
,in,IN
,Baluchistan,NNP
,province,NN
,.,.
Sentence: 27126,Italy,NNP
,has,VBZ
,already,RB
,reported,VBN
,at,IN
,least,JJS
,a,DT
,50,CD
,percent,NN
,drop,NN
,in,IN
,poultry,NN
,sales,NNS
,",",","
,one,CD
,of,IN
,the,DT
,largest,JJS
,drops,NNS
,according,VBG
,to,TO
,EU,NNP
,data,NNS
,.,.
Sentence: 27129,The,DT
,official,JJ
,Xinhua,NNP
,news,NN
,agency,NN
,quotes,VBZ
,Ma,NNP
,Zhenchuan,NNP
,",",","
,the,DT
,director,NN
,of,IN
,the,DT
,Beijing,NNP
,Municipal,NNP
,Public,NNP
,Security,NNP
,Bureau,NNP
,Saturday,NNP
,as,IN
,saying,VBG
,police,NNS
,would,MD
,resolutely,RB
,punish,VB
,law,NN
,breakers,NNS
,who,WP
,organize,VBP
,and,CC
,instigate,VBP
,illegal,JJ
,demonstrations,NNS
,.,.
Sentence: 27149,Longtime,JJ
,President,NNP
,Denis,NNP
,Sassou,NNP
,N'Guesso,NNP
,watched,VBD
,the,DT
,ceremony,NN
,along,IN
,with,IN
,more,JJR
,than,IN
,a,DT
,dozen,NN
,African,JJ
,heads,NNS
,of,IN
,state,NN
,",",","
,as,RB
,well,RB
,as,IN
,a,DT
,representative,NN
,from,IN
,former,JJ
,colonial,NN
,power,NN
,France,NNP
,.,.
Sentence: 27160,That,DT
,memo,NN
,became,VBD
,controversial,JJ
,after,IN
,several,JJ
,cases,NNS
,of,IN
,prisoner,NN
,mistreatment,NN
,in,IN
,Iraq,NNP
,and,CC
,Guantanamo,NNP
,Bay,NNP
,",",","
,Cuba,NNP
,became,VBD
,public,JJ
,.,.
Sentence: 27165,The,DT
,rallies,NNS
,came,VBD
,on,IN
,Russia,NNP
,'s,POS
,Constitution,NNP
,Day,NNP
,",",","
,as,IN
,Mr.,NNP
,Putin,NNP
,signed,VBD
,into,IN
,law,NN
,a,DT
,bill,NN
,letting,VBG
,the,DT
,president,NN
,appoint,VBZ
,who,WP
,can,MD
,run,VB
,for,IN
,governor,NN
,.,.
Sentence: 27174,Uzbekistan,NNP
,",",","
,Afghanistan,NNP
,and,CC
,Iran,NNP
,have,VBP
,agreed,VBN
,to,TO
,join,VB
,forces,NNS
,and,CC
,build,VB
,a,DT
,trans-Afghan,JJ
,transport,NN
,corridor,NN
,that,WDT
,will,MD
,give,VB
,Uzbekistan,NNP
,access,NN
,to,TO
,the,DT
,Persian,NNP
,Gulf,NNP
,.,.
Sentence: 27175,An,DT
,Uzbek,JJ
,Foreign,NNP
,Ministry,NNP
,statement,NN
,says,VBZ
,officials,NNS
,from,IN
,the,DT
,three,CD
,countries,NNS
,signed,VBD
,an,DT
,agreement,NN
,to,TO
,set,VB
,up,RP
,the,DT
,Interstate,NNP
,Coordination,NNP
,Council,NNP
,after,IN
,Wednesday,NNP
,'s,POS
,talks,NNS
,in,IN
,Tashkent,NNP
,.,.
Sentence: 27186,But,CC
,the,DT
,U.S.,NNP
,report,NN
,has,VBZ
,harsh,JJ
,words,NNS
,for,IN
,Zimbabwe,NNP
,",",","
,saying,VBG
,the,DT
,Mugabe,NNP
,government,NN
,continues,VBZ
,"""",``
,across-the-board,JJ
,"""",``
,human,JJ
,rights,NNS
,violations,NNS
,.,.
Sentence: 27190,Permanent,JJ
,legal,JJ
,residents,NNS
,of,IN
,the,DT
,United,NNP
,States,NNPS
,will,MD
,be,VB
,subjected,VBN
,to,TO
,a,DT
,fingerprint,NN
,check,NN
,when,WRB
,they,PRP
,re-enter,VBP
,the,DT
,country,NN
,by,IN
,land,NN
,",",","
,sea,NN
,or,CC
,air,NN
,.,.
Sentence: 27202,U.N.,NNP
,Environment,NNP
,Program,NNP
,researchers,NNS
,said,VBD
,overuse,NN
,",",","
,salt,NN
,water,NN
,intrusion,NN
,",",","
,sewage,NN
,and,CC
,agricultural,JJ
,runoff,NN
,as,RB
,well,RB
,as,IN
,hazardous,JJ
,medical,JJ
,waste,NN
,in,IN
,Gaza,NNP
,landfills,NNS
,is,VBZ
,contributing,VBG
,to,TO
,the,DT
,situation,NN
,.,.
Sentence: 27236,Chairman,NNP
,Howard,NNP
,Schultz,NNP
,announced,VBD
,the,DT
,news,NN
,March,NNP
,21,CD
,at,IN
,the,DT
,coffee,NN
,company,NN
,'s,POS
,annual,JJ
,meeting,NN
,in,IN
,Seattle,NNP
,",",","
,Washington,NNP
,.,.
Sentence: 27241,The,DT
,chain,NN
,has,VBZ
,already,RB
,struck,VBN
,successful,JJ
,marketing,NN
,deals,NNS
,with,IN
,other,JJ
,musical,JJ
,acts,NNS
,",",","
,while,IN
,also,RB
,selling,VBG
,books,NNS
,and,CC
,developing,VBG
,a,DT
,feature-length,JJ
,film,NN
,.,.
Sentence: 27243,The,DT
,Argentine,JJ
,Senate,NNP
,has,VBZ
,narrowly,RB
,rejected,VBN
,a,DT
,controversial,JJ
,grain,NN
,export,NN
,tax,NN
,increase,NN
,that,WDT
,has,VBZ
,sparked,VBN
,a,DT
,deep,JJ
,political,JJ
,crisis,NN
,in,IN
,the,DT
,country,NN
,.,.
Sentence: 27247,President,NNP
,Fernandez,NNP
,had,VBD
,asked,VBN
,Congress,NNP
,to,TO
,debate,VB
,the,DT
,measure,NN
,in,IN
,an,DT
,effort,NN
,to,TO
,defuse,VB
,tension,NN
,over,IN
,the,DT
,issue,NN
,.,.
Sentence: 27251,The,DT
,grenade,NN
,exploded,VBD
,outside,IN
,the,DT
,complex,NN
,",",","
,causing,VBG
,no,DT
,casualties,NNS
,.,.
Sentence: 27260,Talks,NNS
,between,IN
,China,NNP
,and,CC
,the,DT
,EU,NNP
,began,VBD
,on,IN
,Thursday,NNP
,.,.
Sentence: 27287,Namibia,NNP
,has,VBZ
,a,DT
,new,JJ
,president,NN
,.,.
Sentence: 27316,Rescuers,NNS
,",",","
,including,VBG
,Buddhist,NNP
,monks,NNS
,",",","
,are,VBP
,struggling,VBG
,to,TO
,reach,VB
,survivors,NNS
,before,IN
,they,PRP
,succumb,VBP
,to,TO
,disease,NN
,and,CC
,starvation,NN
,.,.
Sentence: 27318,Shelter,NNP
,remains,VBZ
,scarce,JJ
,and,CC
,reports,NNS
,from,IN
,Burma,NNP
,say,VBP
,profiteers,NNS
,are,VBP
,charging,VBG
,exorbitant,JJ
,prices,NNS
,for,IN
,food,NN
,",",","
,gas,NN
,and,CC
,other,JJ
,essentials,NNS
,.,.
Sentence: 27326,They,PRP
,say,VBP
,16,CD
,civilians,NNS
,died,VBD
,in,IN
,the,DT
,bombing,VBG
,raid,NN
,.,.
Sentence: 27332,Khyber,NNP
,is,VBZ
,on,IN
,the,DT
,main,JJ
,land,NN
,route,NN
,through,IN
,Pakistan,NNP
,into,IN
,Afghanistan,NNP
,.,.
Sentence: 27333,Kidnappers,NNS
,who,WP
,seized,VBD
,an,DT
,Italian,JJ
,photojournalist,NN
,in,IN
,Afghanistan,NNP
,last,JJ
,week,NN
,are,VBP
,offering,VBG
,to,TO
,release,VB
,him,PRP
,in,IN
,return,NN
,for,IN
,an,DT
,Afghan,JJ
,Christian,NNP
,now,RB
,living,VBG
,in,IN
,Italy,NNP
,.,.
Sentence: 27345,There,EX
,were,VBD
,no,DT
,reported,JJ
,car,NN
,bombings,NNS
,or,CC
,suicide,NN
,attacks,NNS
,.,.
Sentence: 27347,Mr.,NNP
,Bush,NNP
,cited,VBD
,a,DT
,recent,JJ
,report,NN
,released,VBN
,by,IN
,his,PRP$
,administration,NN
,that,IN
,says,VBZ
,al-Qaida,NNP
,has,VBZ
,established,VBN
,a,DT
,safe,JJ
,haven,NN
,in,IN
,the,DT
,tribal,JJ
,areas,NNS
,of,IN
,Pakistan,NNP
,bordering,VBG
,Afghanistan,NNP
,.,.
Sentence: 27369,It,PRP
,became,VBD
,a,DT
,republic,NN
,in,IN
,1968,CD
,",",","
,three,CD
,years,NNS
,after,IN
,independence,NN
,.,.
Sentence: 27384,An,DT
,international,JJ
,commission,NN
,",",","
,organized,VBN
,to,TO
,resolve,VB
,the,DT
,border,NN
,dispute,NN
,",",","
,posted,VBD
,its,PRP$
,findings,NNS
,in,IN
,2002,CD
,.,.
Sentence: 27410,ON,IN
,A,DT
,SUMMER,NN
,DAY,NN
,",",","
,when,WRB
,the,DT
,great,JJ
,heat,NN
,induced,VBD
,a,DT
,general,JJ
,thirst,NN
,among,IN
,the,DT
,beasts,NNS
,",",","
,a,DT
,Lion,NN
,and,CC
,a,DT
,Boar,NN
,came,VBD
,at,IN
,the,DT
,same,JJ
,moment,NN
,to,TO
,a,DT
,small,JJ
,well,NN
,to,TO
,drink,VB
,.,.
Sentence: 27427,The,DT
,two,CD
,men,NNS
,met,VBD
,as,IN
,Ozawa,NNP
,visited,VBD
,Beijing,NNP
,in,IN
,an,DT
,effort,NN
,to,TO
,improve,VB
,relations,NNS
,between,IN
,the,DT
,two,CD
,countries,NNS
,.,.
Sentence: 27428,Ozawa,NNP
,was,VBD
,invited,VBN
,to,TO
,Beijing,NNP
,by,IN
,the,DT
,Chinese,JJ
,government,NN
,.,.
Sentence: 27433,An,DT
,author,NN
,and,CC
,former,JJ
,aide,NN
,to,TO
,President,NNP
,Bush,NNP
,'s,POS
,father,NN
,has,VBZ
,revealed,VBN
,a,DT
,number,NN
,of,IN
,audiotapes,NNS
,he,PRP
,secretly,RB
,recorded,VBD
,of,IN
,the,DT
,current,JJ
,president,NN
,for,IN
,more,JJR
,than,IN
,a,DT
,year,NN
,leading,VBG
,up,RP
,to,TO
,Mr.,NNP
,Bush,NNP
,'s,POS
,nomination,NN
,five,CD
,years,NNS
,ago,RB
,.,.
Sentence: 27444,Australia,NNP
,then,RB
,scored,VBD
,32,CD
,without,IN
,loss,NN
,in,IN
,its,PRP$
,second,JJ
,innings,NN
,.,.
Sentence: 27457,Although,IN
,his,PRP$
,face,NN
,was,VBD
,heavily,RB
,bruised,VBN
,",",","
,the,DT
,78-year-old,JJ
,lawyer,NN
,appeared,VBD
,in,IN
,good,JJ
,health,NN
,",",","
,despite,IN
,having,VBG
,suffered,VBN
,a,DT
,minor,JJ
,heart,NN
,attack,NN
,Tuesday,NNP
,.,.
Sentence: 27468,The,DT
,attacks,NNS
,have,VBP
,prompted,VBN
,a,DT
,number,NN
,of,IN
,countries,NNS
,",",","
,including,VBG
,the,DT
,United,NNP
,States,NNPS
,and,CC
,China,NNP
,",",","
,to,TO
,begin,VB
,conducting,VBG
,naval,JJ
,patrols,NNS
,near,IN
,Somalia,NNP
,.,.
Sentence: 27472,Chahine,NNP
,was,VBD
,born,VBN
,to,TO
,a,DT
,Lebanese,JJ
,Christian,JJ
,family,NN
,in,IN
,the,DT
,port,JJ
,city,NN
,of,IN
,Alexandria,NNP
,",",","
,which,WDT
,was,VBD
,at,IN
,that,DT
,time,NN
,a,DT
,center,NN
,of,IN
,cosmopolitan,JJ
,life,NN
,in,IN
,the,DT
,Mediterranean,NNP
,with,IN
,its,PRP$
,large,JJ
,foreign,JJ
,communities,NNS
,.,.
Sentence: 27473,Throughout,IN
,his,PRP$
,more,JJR
,than,IN
,40,CD
,films,NNS
,",",","
,he,PRP
,tried,VBD
,to,TO
,recapture,VB
,the,DT
,spirit,NN
,of,IN
,multiculturalism,NN
,and,CC
,tolerance,NN
,that,IN
,he,PRP
,grew,VBD
,up,RP
,with,IN
,there,RB
,",",","
,because,IN
,he,PRP
,saw,VBD
,it,PRP
,threatened,VBD
,by,IN
,fundamentalism,NN
,",",","
,dictatorship,NN
,and,CC
,imperialism,NN
,.,.
Sentence: 27478,President,NNP
,Chavez,NNP
,told,VBD
,the,DT
,leaders,NNS
,gathered,VBD
,for,IN
,the,DT
,summit,NN
,Thursday,NNP
,that,IN
,there,EX
,were,VBD
,never,RB
,weapons,NNS
,of,IN
,mass,NN
,destruction,NN
,in,IN
,Iraq,NNP
,but,CC
,that,IN
,the,DT
,United,NNP
,States,NNPS
,still,RB
,bombed,VBD
,the,DT
,country,NN
,.,.
Sentence: 27485,The,DT
,Europeans,NNS
,want,VBP
,Iran,NNP
,to,TO
,agree,VB
,to,TO
,a,DT
,permanent,JJ
,suspension,NN
,of,IN
,its,PRP$
,uranium,NN
,enrichment,NN
,program,NN
,",",","
,which,WDT
,can,MD
,be,VB
,used,VBN
,for,IN
,both,DT
,generating,VBG
,electricity,NN
,",",","
,but,CC
,in,IN
,certain,JJ
,forms,NNS
,can,MD
,fuel,VB
,nuclear,JJ
,weapons,NNS
,.,.
Sentence: 27488,Officials,NNS
,say,VBP
,security,NN
,would,MD
,be,VB
,stepped,VBN
,up,RP
,around,IN
,the,DT
,competition,NN
,sites,NNS
,.,.
Sentence: 27497,They,PRP
,say,VBP
,the,DT
,rebels,NNS
,hurled,VBD
,grenades,NNS
,and,CC
,used,VBN
,machine,NN
,guns,NNS
,in,IN
,the,DT
,attack,NN
,",",","
,which,WDT
,led,VBD
,to,TO
,a,DT
,three-hour,JJ
,shoot-out,NN
,.,.
Sentence: 27505,But,CC
,",",","
,Mr.,NNP
,Sarkozy,NNP
,has,VBZ
,shown,VBN
,signs,NNS
,of,IN
,warming,VBG
,relations,NNS
,with,IN
,Syria,NNP
,",",","
,pledging,VBG
,to,TO
,resume,VB
,diplomatic,JJ
,ties,NNS
,that,WDT
,were,VBD
,suspended,VBN
,last,JJ
,year,NN
,.,.
Sentence: 27512,The,DT
,49-year-old,JJ
,Mr.,NNP
,Ahmadinejad,NNP
,is,VBZ
,also,RB
,a,DT
,former,JJ
,member,NN
,of,IN
,the,DT
,hard-line,JJ
,Revolutionary,NNP
,Guard,NNP
,and,CC
,a,DT
,former,JJ
,instructor,NN
,of,IN
,the,DT
,Basij,NNP
,religious,JJ
,vigilantes,NNS
,.,.
Sentence: 27517,Huge,JJ
,waves,NNS
,split,VBD
,the,DT
,tanker,NN
,in,IN
,two,CD
,.,.
Sentence: 27523,Fighting,VBG
,between,IN
,suspected,JJ
,Taleban,NNP
,rebels,NNS
,and,CC
,U.S.-coalition,JJ
,and,CC
,Afghan,JJ
,troops,NNS
,has,VBZ
,left,VBN
,seven,CD
,insurgents,NNS
,dead,JJ
,",",","
,while,IN
,a,DT
,rebel,NN
,attack,NN
,on,IN
,a,DT
,medical,JJ
,clinic,NN
,left,VBD
,a,DT
,doctor,NN
,and,CC
,his,PRP$
,six,CD
,colleagues,NNS
,dead,JJ
,.,.
Sentence: 27533,Her,PRP$
,opponent,NN
,was,VBD
,billionaire,NN
,businessman,NN
,Sebastian,NNP
,Pinera,NNP
,",",","
,the,DT
,candidate,NN
,of,IN
,a,DT
,rightist,JJ
,alliance,NN
,.,.
Sentence: 27538,Lawmakers,NNS
,are,VBP
,under,IN
,pressure,NN
,to,TO
,pass,VB
,key,JJ
,measures,NNS
,aimed,VBN
,at,IN
,promoting,VBG
,national,JJ
,reconciliation,NN
,.,.
Sentence: 27540,IRNA,NNP
,quotes,VBZ
,Iraqi,JJ
,sources,NNS
,who,WP
,say,VBP
,President,NNP
,Jalal,NNP
,Talabani,NNP
,is,VBZ
,expected,VBN
,to,TO
,meet,VB
,with,IN
,senior,JJ
,officials,NNS
,",",","
,including,VBG
,his,PRP$
,Iranian,JJ
,counterpart,NN
,",",","
,President,NNP
,Mahmoud,NNP
,Ahmadinejad,NNP
,.,.
Sentence: 27541,Preliminary,JJ
,election,NN
,results,NNS
,from,IN
,the,DT
,West,NNP
,Bank,NNP
,indicate,VBP
,the,DT
,mainstream,NN
,Fatah,NNP
